index,date,flow ,,,,,
1390,2005-10-21,7.3906848,,,,,
1391,2005-10-22,6.2863296,,,,,
1392,2005-10-23,10.3639488,,,,,
1393,2005-10-24,16.706912,,,,,
1394,2005-10-25,19.538592,,,,,
1395,2005-10-26,36.245504,,,,,
1396,2005-10-27,29.73264,,,,,
1397,2005-10-28,17.5280992,,,,,
1398,2005-10-29,12.7991936,,,,,
1399,2005-10-30,10.2223648,,,,,
1400,2005-10-31,8.5799904,,,,,
1401,2005-11-01,8.211872,,,,,
1402,2005-11-02,7.0792,,,,,
1403,2005-11-03,5.7766272,,,,,
1404,2005-11-04,5.2952416,,,,,
1405,2005-11-05,5.3235584,,,,,
1406,2005-11-06,5.3235584,,,,,
1407,2005-11-07,6.5411808,,,,,
1408,2005-11-08,6.4279136,,,,,
1409,2005-11-09,5.804944,,,,,
1410,2005-11-10,12.317808,,,,,
1411,2005-11-11,15.0362208,,,,,
1412,2005-11-12,9.627712,,,,,
1413,2005-11-13,7.362368,,,,,
1414,2005-11-14,6.2863296,,,,,
1415,2005-11-15,5.7199936,,,,,
1416,2005-11-16,6.7677152,,,,,
1417,2005-11-17,14.016816,,,,,
1418,2005-11-18,18.0661184,,,,,
1419,2005-11-19,11.0718688,,,,,
1420,2005-11-20,8.778208,,,,,
1421,2005-11-21,8.9764256,,,,,
1422,2005-11-22,11.4116704,,,,,
1423,2005-11-23,20.5863136,,,,,
1424,2005-11-24,16.3104768,,,,,
1425,2005-11-25,10.8170176,,,,,
1426,2005-11-26,8.4100896,,,,,
1427,2005-11-27,7.362368,,,,,
1428,2005-11-28,6.796032,,,,,
1429,2005-11-29,6.7110816,,,,,
1430,2005-11-30,9.9391968,,,,,
1431,2005-12-01,15.149488,,,,,
1432,2005-12-02,12.2611744,,,,,
1433,2005-12-03,8.8348416,,,,,
1434,2005-12-04,7.0508832,,,,,
1435,2005-12-05,5.9748448,,,,,
1436,2005-12-06,5.3518752,,,,,
1437,2005-12-07,4.8421728,,,,,
1438,2005-12-08,4.0493024,,,,,
1439,2005-12-09,3.9077184,,,,,
1440,2005-12-10,3.964352,,,,,
1441,2005-12-11,4.2192032,,,,,
1442,2005-12-12,4.0776192,,,,,
1443,2005-12-13,3.822768,,,,,
1444,2005-12-14,3.398016,,,,,
1445,2005-12-15,3.114848,,,,,
1446,2005-12-16,3.398016,,,,,
1447,2005-12-17,3.681184,,,,,
1448,2005-12-18,3.5396,,,,,
1449,2005-12-19,3.4829664,,,,,
1450,2005-12-20,3.256432,,,,,
1451,2005-12-21,2.973264,,,,,
1452,2005-12-22,2.83168,,,,,
1453,2005-12-23,2.7892048,,,,,
1454,2005-12-24,3.0865312,,,,,
1455,2005-12-25,3.4829664,,,,,
1456,2005-12-26,9.4578112,,,,,
1457,2005-12-27,18.4625536,,,,,
1458,2005-12-28,14.5548352,,,,,
1459,2005-12-29,10.9586016,,,,,
1460,2005-12-30,16.0556256,,,,,
1461,2005-12-31,14.9795872,,,,,
1462,2006-01-01,9.7976128,,,,,
1463,2006-01-02,7.5322688,,,,,
1464,2006-01-03,6.4562304,,,,,
1465,2006-01-04,5.4368256,,,,,
1466,2006-01-05,5.238608,,,,,
1467,2006-01-06,4.95544,,,,,
1468,2006-01-07,4.530688,,,,,
1469,2006-01-08,3.964352,,,,,
1470,2006-01-09,3.9926688,,,,,
1471,2006-01-10,3.9077184,,,,,
1472,2006-01-11,3.822768,,,,,
1473,2006-01-12,7.7304864,,,,,
1474,2006-01-13,9.9958304,,,,,
1475,2006-01-14,9.9391968,,,,,
1476,2006-01-15,18.1793856,,,,,
1477,2006-01-16,13.308896,,,,,
1478,2006-01-17,9.91088,,,,,
1479,2006-01-18,11.5249376,,,,,
1480,2006-01-19,25.0037344,,,,,
1481,2006-01-20,18.2360192,,,,,
1482,2006-01-21,12.5443424,,,,,
1483,2006-01-22,10.8736512,,,,,
1484,2006-01-23,8.2401888,,,,,
1485,2006-01-24,7.2774176,,,,,
1486,2006-01-25,6.7677152,,,,,
1487,2006-01-26,6.2013792,,,,,
1488,2006-01-27,5.1536576,,,,,
1489,2006-01-28,5.2952416,,,,,
1490,2006-01-29,5.4085088,,,,,
1491,2006-01-30,7.1075168,,,,,
1492,2006-01-31,6.4279136,,,,,
1493,2006-02-01,5.521776,,,,,
1494,2006-02-02,5.1536576,,,,,
1495,2006-02-03,8.2401888,,,,,
1496,2006-02-04,18.689088,,,,,
1497,2006-02-05,23.36136,,,,,
1498,2006-02-06,28.599968,,,,,
1499,2006-02-07,16.8768128,,,,,
1500,2006-02-08,11.043552,,,,,
1501,2006-02-09,7.503952,,,,,
1502,2006-02-10,5.8615776,,,,,
1503,2006-02-11,4.672272,,,,,
1504,2006-02-12,4.389104,,,,,
1505,2006-02-13,4.105936,,,,,
1506,2006-02-14,4.105936,,,,,
1507,2006-02-15,4.0776192,,,,,
1508,2006-02-16,4.389104,,,,,
1509,2006-02-17,4.95544,,,,,
1510,2006-02-18,4.813856,,,,,
1511,2006-02-19,3.681184,,,,,
1512,2006-02-20,3.398016,,,,,
1513,2006-02-21,3.1997984,,,,,
1514,2006-02-22,3.0015808,,,,,
1515,2006-02-23,2.973264,,,,,
1516,2006-02-24,3.0015808,,,,,
1517,2006-02-25,2.61364064,,,,,
1518,2006-02-26,2.55700704,,,,,
1519,2006-02-27,2.55700704,,,,,
1520,2006-02-28,2.5201952,,,,,
1521,2006-03-01,2.46639328,,,,,
1522,2006-03-02,2.3644528,,,,,
1523,2006-03-03,2.30215584,,,,,
1524,2006-03-04,2.1520768,,,,,
1525,2006-03-05,2.1520768,,,,,
1526,2006-03-06,2.10393824,,,,,
1527,2006-03-07,2.06146304,,,,,
1528,2006-03-08,2.0671264,,,,,
1529,2006-03-09,2.09261152,,,,,
1530,2006-03-10,2.26817568,,,,,
1531,2006-03-11,3.2281152,,,,,
1532,2006-03-12,3.7944512,,,,,
1533,2006-03-13,4.0776192,,,,,
1534,2006-03-14,9.3728608,,,,,
1535,2006-03-15,11.185136,,,,,
1536,2006-03-16,6.9659328,,,,,
1537,2006-03-17,5.2102912,,,,,
1538,2006-03-18,4.0493024,,,,,
1539,2006-03-19,3.4829664,,,,,
1540,2006-03-20,3.0015808,,,,,
1541,2006-03-21,2.69859104,,,,,
1542,2006-03-22,2.75805632,,,,,
1543,2006-03-23,2.61647232,,,,,
1544,2006-03-24,2.70142272,,,,,
1545,2006-03-25,2.6476208,,,,,
1546,2006-03-26,2.5768288,,,,,
1547,2006-03-27,2.51453184,,,,,
1548,2006-03-28,2.43241312,,,,,
1549,2006-03-29,2.36728448,,,,,
1550,2006-03-30,2.33896768,,,,,
1551,2006-03-31,2.31348256,,,,,
1552,2006-04-01,2.36162112,,,,,
1553,2006-04-02,2.51453184,,,,,
1554,2006-04-03,2.41825472,,,,,
1555,2006-04-04,5.5784096,,,,,
1556,2006-04-05,13.6770144,,,,,
1557,2006-04-06,11.3833536,,,,,
1558,2006-04-07,8.5516736,,,,,
1559,2006-04-08,7.4473184,,,,,
1560,2006-04-09,6.1447456,,,,,
1561,2006-04-10,5.0120736,,,,,
1562,2006-04-11,4.2758368,,,,,
1563,2006-04-12,3.7944512,,,,,
1564,2006-04-13,3.4829664,,,,,
1565,2006-04-14,3.256432,,,,,
1566,2006-04-15,3.0582144,,,,,
1567,2006-04-16,2.8599968,,,,,
1568,2006-04-17,2.65045248,,,,,
1569,2006-04-18,2.45223488,,,,,
1570,2006-04-19,2.2936608,,,,,
1571,2006-04-20,2.82318496,,,,,
1572,2006-04-21,2.25684896,,,,,
1573,2006-04-22,1.82360192,,,,,
1574,2006-04-23,1.8830672,,,,,
1575,2006-04-24,4.5873216,,,,,
1576,2006-04-25,5.8615776,,,,,
1577,2006-04-26,4.3607872,,,,,
1578,2006-04-27,3.4263328,,,,,
1579,2006-04-28,2.8599968,,,,,
1580,2006-04-29,2.46922496,,,,,
1581,2006-04-30,2.22853216,,,,,
1582,2006-05-01,2.09261152,,,,,
1583,2006-05-02,3.114848,,,,,
1584,2006-05-03,11.2417696,,,,,
1585,2006-05-04,12.459392,,,,,
1586,2006-05-05,7.8437536,,,,,
1587,2006-05-06,5.6067264,,,,,
1588,2006-05-07,4.4174208,,,,,
1589,2006-05-08,3.5962336,,,,,
1590,2006-05-09,3.1714816,,,,,
1591,2006-05-10,3.4263328,,,,,
1592,2006-05-11,3.3696992,,,,,
1593,2006-05-12,3.4263328,,,,,
1594,2006-05-13,11.609888,,,,,
1595,2006-05-14,119.496896,,,,,
1596,2006-05-15,135.92064,,,,,
1597,2006-05-16,87.215744,,,,,
1598,2006-05-17,55.500928,,,,,
1599,2006-05-18,32.281152,,,,,
1600,2006-05-19,23.3047264,,,,,
1601,2006-05-20,20.7845312,,,,,
1602,2006-05-21,16.1972096,,,,,
1603,2006-05-22,13.3655296,,,,,
1604,2006-05-23,11.7231552,,,,,
1605,2006-05-24,9.9391968,,,,,
1606,2006-05-25,8.0419712,,,,,
1607,2006-05-26,6.4845472,,,,,
1608,2006-05-27,5.7199936,,,,,
1609,2006-05-28,5.0120736,,,,,
1610,2006-05-29,4.389104,,,,,
1611,2006-05-30,3.9077184,,,,,
1612,2006-05-31,3.5112832,,,,,
1613,2006-06-01,3.1997984,,,,,
1614,2006-06-02,3.8510848,,,,,
1615,2006-06-03,5.804944,,,,,
1616,2006-06-04,14.5265184,,,,,
1617,2006-06-05,13.1956288,,,,,
1618,2006-06-06,8.070288,,,,,
1619,2006-06-07,7.1358336,,,,,
1620,2006-06-08,23.786112,,,,,
1621,2006-06-09,26.2213568,,,,,
1622,2006-06-10,20.5579968,,,,,
1623,2006-06-11,25.2302688,,,,,
1624,2006-06-12,16.5086944,,,,,
1625,2006-06-13,10.6188,,,,,
1626,2006-06-14,7.8437536,,,,,
1627,2006-06-15,7.3906848,,,,,
1628,2006-06-16,7.4756352,,,,,
1629,2006-06-17,5.9748448,,,,,
1630,2006-06-18,4.95544,,,,,
1631,2006-06-19,4.1342528,,,,,
1632,2006-06-20,3.5679168,,,,,
1633,2006-06-21,3.7095008,,,,,
1634,2006-06-22,3.7944512,,,,,
1635,2006-06-23,3.4829664,,,,,
1636,2006-06-24,3.7661344,,,,,
1637,2006-06-25,3.9926688,,,,,
1638,2006-06-26,4.3041536,,,,,
1639,2006-06-27,6.3429632,,,,,
1640,2006-06-28,5.4934592,,,,,
1641,2006-06-29,6.6261312,,,,,
1642,2006-06-30,5.946528,,,,,
1643,2006-07-01,4.3041536,,,,,
1644,2006-07-02,3.4546496,,,,,
1645,2006-07-03,2.8175216,,,,,
1646,2006-07-04,2.2936608,,,,,
1647,2006-07-05,2.04447296,,,,,
1648,2006-07-06,1.86324544,,,,,
1649,2006-07-07,1.65370112,,,,,
1650,2006-07-08,1.5149488,,,,,
1651,2006-07-09,1.43283008,,,,,
1652,2006-07-10,1.39318656,,,,,
1653,2006-07-11,1.78962176,,,,,
1654,2006-07-12,3.114848,,,,,
1655,2006-07-13,15.3477056,,,,,
1656,2006-07-14,18.6607712,,,,,
1657,2006-07-15,9.5710784,,,,,
1658,2006-07-16,5.8332608,,,,,
1659,2006-07-17,4.1342528,,,,,
1660,2006-07-18,3.114848,,,,,
1661,2006-07-19,2.39560128,,,,,
1662,2006-07-20,1.99350272,,,,,
1663,2006-07-21,1.91987904,,,,,
1664,2006-07-22,3.114848,,,,,
1665,2006-07-23,8.636624,,,,,
1666,2006-07-24,10.4205824,,,,,
1667,2006-07-25,5.946528,,,,,
1668,2006-07-26,4.0776192,,,,,
1669,2006-07-27,3.1997984,,,,,
1670,2006-07-28,2.59948224,,,,,
1671,2006-07-29,2.83168,,,,,
1672,2006-07-30,3.0865312,,,,,
1673,2006-07-31,2.44657152,,,,,
1674,2006-08-01,2.04164128,,,,,
1675,2006-08-02,1.73015648,,,,,
1676,2006-08-03,1.52061216,,,,,
1677,2006-08-04,1.54043392,,,,,
1678,2006-08-05,2.11243328,,,,,
1679,2006-08-06,1.77263168,,,,,
1680,2006-08-07,1.46397856,,,,,
1681,2006-08-08,1.30540448,,,,,
1682,2006-08-09,1.132672,,,,,
1683,2006-08-10,1.0052464,,,,,
1684,2006-08-11,0.91463264,,,,,
1685,2006-08-12,0.82968224,,,,,
1686,2006-08-13,0.75889024,,,,,
1687,2006-08-14,0.69942496,,,,,
1688,2006-08-15,0.66827648,,,,,
1689,2006-08-16,0.64279136,,,,,
1690,2006-08-17,0.60031616,,,,,
1691,2006-08-18,0.57766272,,,,,
1692,2006-08-19,0.566336,,,,,
1693,2006-08-20,0.79853376,,,,,
1694,2006-08-21,1.16948384,,,,,
1695,2006-08-22,1.12700864,,,,,
1696,2006-08-23,0.95144448,,,,,
1697,2006-08-24,0.7928704,,,,,
1698,2006-08-25,0.69942496,,,,,
1699,2006-08-26,0.65411808,,,,,
1700,2006-08-27,0.62580128,,,,,
1701,2006-08-28,0.71924672,,,,,
1702,2006-08-29,0.83817728,,,,,
1703,2006-08-30,0.86932576,,,,,
1704,2006-08-31,0.79853376,,,,,
1705,2006-09-01,0.68526656,,,,,
1706,2006-09-02,0.61164288,,,,,
1707,2006-09-03,0.58332608,,,,,
1708,2006-09-04,0.79003872,,,,,
1709,2006-09-05,0.9627712,,,,,
1710,2006-09-06,0.90330592,,,,,
1711,2006-09-07,0.80986048,,,,,
1712,2006-09-08,0.71641504,,,,,
1713,2006-09-09,0.64279136,,,,,
1714,2006-09-10,0.58615776,,,,,
1715,2006-09-11,0.54934592,,,,,
1716,2006-09-12,0.51819744,,,,,
1717,2006-09-13,0.47289056,,,,,
1718,2006-09-14,0.45023712,,,,,
1719,2006-09-15,0.45873216,,,,,
1720,2006-09-16,0.50687072,,,,,
1721,2006-09-17,0.5380192,,,,,
1722,2006-09-18,0.52669248,,,,,
1723,2006-09-19,0.49271232,,,,,
1724,2006-09-20,0.55500928,,,,,
1725,2006-09-21,0.61730624,,,,,
1726,2006-09-22,0.58898944,,,,,
1727,2006-09-23,0.55500928,,,,,
1728,2006-09-24,0.55500928,,,,,
1729,2006-09-25,0.56350432,,,,,
1730,2006-09-26,0.56916768,,,,,
1731,2006-09-27,0.54651424,,,,,
1732,2006-09-28,0.5238608,,,,,
1733,2006-09-29,0.47289056,,,,,
1734,2006-09-30,0.43324704,,,,,
1735,2006-10-01,0.45023712,,,,,
1736,2006-10-02,0.4672272,,,,,
1737,2006-10-03,0.55500928,,,,,
1738,2006-10-04,0.5946528,,,,,
1739,2006-10-05,0.55784096,,,,,
1740,2006-10-06,0.53518752,,,,,
1741,2006-10-07,0.51819744,,,,,
1742,2006-10-08,0.47572224,,,,,
1743,2006-10-09,0.4105936,,,,,
1744,2006-10-10,1.19496896,,,,,
1745,2006-10-11,1.3167312,,,,,
1746,2006-10-12,10.7037504,,,,,
1747,2006-10-13,10.9302848,,,,,
1748,2006-10-14,5.7766272,,,,,
1749,2006-10-15,5.4934592,,,,,
1750,2006-10-16,4.5023712,,,,,
1751,2006-10-17,3.9360352,,,,,
1752,2006-10-18,4.389104,,,,,
1753,2006-10-19,4.6439552,,,,,
1754,2006-10-20,4.5023712,,,,,
1755,2006-10-21,5.804944,,,,,
1756,2006-10-22,4.8988064,,,,,
1757,2006-10-23,5.1819744,,,,,
1758,2006-10-24,6.6827648,,,,,
1759,2006-10-25,3.9077184,,,,,
1760,2006-10-26,3.0015808,,,,,
1761,2006-10-27,3.1714816,,,,,
1762,2006-10-28,9.2879104,,,,,
1763,2006-10-29,36.245504,,,,,
1764,2006-10-30,20.2748288,,,,,
1765,2006-10-31,10.5621664,,,,,
1766,2006-11-01,7.7304864,,,,,
1767,2006-11-02,6.654448,,,,,
1768,2006-11-03,6.2580128,,,,,
1769,2006-11-04,5.1253408,,,,,
1770,2006-11-05,4.3607872,,,,,
1771,2006-11-06,3.9360352,,,,,
1772,2006-11-07,3.681184,,,,,
1773,2006-11-08,4.0493024,,,,,
1774,2006-11-09,20.8411648,,,,,
1775,2006-11-10,25.768288,,,,,
1776,2006-11-11,13.1956288,,,,,
1777,2006-11-12,9.8259296,,,,,
1778,2006-11-13,11.6665216,,,,,
1779,2006-11-14,21.1526496,,,,,
1780,2006-11-15,26.8726432,,,,,
1781,2006-11-16,15.6591904,,,,,
1782,2006-11-17,24.9471008,,,,,
1783,2006-11-18,31.997984,,,,,
1784,2006-11-19,17.6413664,,,,,
1785,2006-11-20,12.5726592,,,,,
1786,2006-11-21,9.91088,,,,,
1787,2006-11-22,8.211872,,,,,
1788,2006-11-23,7.3057344,,,,,
1789,2006-11-24,6.9092992,,,,,
1790,2006-11-25,6.2863296,,,,,
1791,2006-11-26,5.6916768,,,,,
1792,2006-11-27,5.380192,,,,,
1793,2006-11-28,5.097024,,,,,
1794,2006-11-29,4.9837568,,,,,
1795,2006-11-30,4.8988064,,,,,
1796,2006-12-01,5.7483104,,,,,
1797,2006-12-02,14.441568,,,,,
1798,2006-12-03,14.4982016,,,,,
1799,2006-12-04,9.2879104,,,,,
1800,2006-12-05,7.2491008,,,,,
1801,2006-12-06,5.9748448,,,,,
1802,2006-12-07,5.4651424,,,,,
1803,2006-12-08,5.2102912,,,,,
1804,2006-12-09,4.672272,,,,,
1805,2006-12-10,4.5590048,,,,,
1806,2006-12-11,4.4457376,,,,,
1807,2006-12-12,4.24752,,,,,
1808,2006-12-13,4.1342528,,,,,
1809,2006-12-14,4.1908864,,,,,
1810,2006-12-15,4.1342528,,,,,
1811,2006-12-16,3.964352,,,,,
1812,2006-12-17,3.5112832,,,,,
1813,2006-12-18,3.3696992,,,,,
1814,2006-12-19,3.1997984,,,,,
1815,2006-12-20,2.973264,,,,,
1816,2006-12-21,2.8599968,,,,,
1817,2006-12-22,2.77787808,,,,,
1818,2006-12-23,6.1730624,,,,,
1819,2006-12-24,11.5815712,,,,,
1820,2006-12-25,8.3251392,,,,,
1821,2006-12-26,8.5516736,,,,,
1822,2006-12-27,9.9958304,,,,,
1823,2006-12-28,7.2774176,,,,,
1824,2006-12-29,5.6350432,,,,,
1825,2006-12-30,4.5873216,,,,,
1826,2006-12-31,4.1625696,,,,,
1827,2007-01-01,5.0687072,,,,,
1828,2007-01-02,8.778208,,,,,
1829,2007-01-03,7.5889024,,,,,
1830,2007-01-04,5.9748448,,,,,
1831,2007-01-05,5.4085088,,,,,
1832,2007-01-06,7.220784,,,,,
1833,2007-01-07,10.2506816,,,,,
1834,2007-01-08,11.4966208,,,,,
1835,2007-01-09,18.0661184,,,,,
1836,2007-01-10,12.9407776,,,,,
1837,2007-01-11,8.1552384,,,,,
1838,2007-01-12,6.7393984,,,,,
1839,2007-01-13,5.9182112,,,,,
1840,2007-01-14,5.4934592,,,,,
1841,2007-01-15,5.2102912,,,,,
1842,2007-01-16,4.8704896,,,,,
1843,2007-01-17,3.398016,,,,,
1844,2007-01-18,3.114848,,,,,
1845,2007-01-19,3.4829664,,,,,
1846,2007-01-20,3.5962336,,,,,
1847,2007-01-21,3.256432,,,,,
1848,2007-01-22,2.83168,,,,,
1849,2007-01-23,2.83168,,,,,
1850,2007-01-24,2.6617792,,,,,
1851,2007-01-25,2.41542304,,,,,
1852,2007-01-26,1.982176,,,,,
1853,2007-01-27,2.0388096,,,,,
1854,2007-01-28,2.12376,,,,,
1855,2007-01-29,2.0671264,,,,,
1856,2007-01-30,1.840592,,,,,
1857,2007-01-31,1.699008,,,,,
1858,2007-02-01,1.65936448,,,,,
1859,2007-02-02,1.6706912,,,,,
1860,2007-02-03,1.78679008,,,,,
1861,2007-02-04,1.699008,,,,,
1862,2007-02-05,1.6423744,,,,,
1863,2007-02-06,1.55176064,,,,,
1864,2007-02-07,1.51778048,,,,,
1865,2007-02-08,1.46964192,,,,,
1866,2007-02-09,1.45548352,,,,,
1867,2007-02-10,1.45548352,,,,,
1868,2007-02-11,1.37053312,,,,,
1869,2007-02-12,1.32805792,,,,,
1870,2007-02-13,1.26292928,,,,,
1871,2007-02-14,1.20063232,,,,,
1872,2007-02-15,1.26292928,,,,,
1873,2007-02-16,1.38469152,,,,,
1874,2007-02-17,1.38469152,,,,,
1875,2007-02-18,1.3025728,,,,,
1876,2007-02-19,1.24877088,,,,,
1877,2007-02-20,1.23744416,,,,,
1878,2007-02-21,1.24877088,,,,,
1879,2007-02-22,1.24877088,,,,,
1880,2007-02-23,1.274256,,,,,
1881,2007-02-24,1.24877088,,,,,
1882,2007-02-25,1.26292928,,,,,
1883,2007-02-26,1.24877088,,,,,
1884,2007-02-27,1.26292928,,,,,
1885,2007-02-28,1.274256,,,,,
1886,2007-03-01,1.29974112,,,,,
1887,2007-03-02,1.74431488,,,,,
1888,2007-03-03,2.16906688,,,,,
1889,2007-03-04,2.40126464,,,,,
1890,2007-03-05,2.28233408,,,,,
1891,2007-03-06,1.87457216,,,,,
1892,2007-03-07,1.67918624,,,,,
1893,2007-03-08,1.50645376,,,,,
1894,2007-03-09,1.4441568,,,,,
1895,2007-03-10,1.46681024,,,,,
1896,2007-03-11,2.26251232,,,,,
1897,2007-03-12,3.3130656,,,,,
1898,2007-03-13,3.7661344,,,,,
1899,2007-03-14,5.097024,,,,,
1900,2007-03-15,10.3073152,,,,,
1901,2007-03-16,9.8825632,,,,,
1902,2007-03-17,5.8615776,,,,,
1903,2007-03-18,5.380192,,,,,
1904,2007-03-19,4.813856,,,,,
1905,2007-03-20,4.3607872,,,,,
1906,2007-03-21,3.5396,,,,,
1907,2007-03-22,4.0493024,,,,,
1908,2007-03-23,8.4100896,,,,,
1909,2007-03-24,12.2894912,,,,,
1910,2007-03-25,11.32672,,,,,
1911,2007-03-26,11.0152352,,,,,
1912,2007-03-27,10.4488992,,,,,
1913,2007-03-28,11.7797888,,,,,
1914,2007-03-29,11.0718688,,,,,
1915,2007-03-30,8.919792,,,,,
1916,2007-03-31,7.7021696,,,,,
1917,2007-04-01,6.937616,,,,,
1918,2007-04-02,7.8437536,,,,,
1919,2007-04-03,9.6843456,,,,,
1920,2007-04-04,9.0896928,,,,,
1921,2007-04-05,7.9003872,,,,,
1922,2007-04-06,7.7304864,,,,,
1923,2007-04-07,7.3057344,,,,,
1924,2007-04-08,6.8526656,,,,,
1925,2007-04-09,6.0597952,,,,,
1926,2007-04-10,6.0597952,,,,,
1927,2007-04-11,5.8898944,,,,,
1928,2007-04-12,6.7110816,,,,,
1929,2007-04-13,7.8720704,,,,,
1930,2007-04-14,11.0718688,,,,,
1931,2007-04-15,12.7708768,,,,,
1932,2007-04-16,99.1088,,,,,
1933,2007-04-17,139.884992,,,,,
1934,2007-04-18,57.483104,,,,,
1935,2007-04-19,36.528672,,,,,
1936,2007-04-20,25.768288,,,,,
1937,2007-04-21,18.2926528,,,,,
1938,2007-04-22,14.0451328,,,,,
1939,2007-04-23,11.3833536,,,,,
1940,2007-04-24,9.3728608,,,,,
1941,2007-04-25,7.78712,,,,,
1942,2007-04-26,6.6261312,,,,,
1943,2007-04-27,6.7677152,,,,,
1944,2007-04-28,8.2401888,,,,,
1945,2007-04-29,9.0896928,,,,,
1946,2007-04-30,9.5144448,,,,,
1947,2007-05-01,10.6471168,,,,,
1948,2007-05-02,8.4100896,,,,,
1949,2007-05-03,6.4279136,,,,,
1950,2007-05-04,5.3518752,,,,,
1951,2007-05-05,4.7289056,,,,,
1952,2007-05-06,4.3607872,,,,,
1953,2007-05-07,3.9926688,,,,,
1954,2007-05-08,3.681184,,,,,
1955,2007-05-09,3.4263328,,,,,
1956,2007-05-10,3.2281152,,,,,
1957,2007-05-11,3.9926688,,,,,
1958,2007-05-12,4.24752,,,,,
1959,2007-05-13,3.398016,,,,,
1960,2007-05-14,2.7750464,,,,,
1961,2007-05-15,2.5343536,,,,,
1962,2007-05-16,3.3130656,,,,,
1963,2007-05-17,7.220784,,,,,
1964,2007-05-18,6.5411808,,,,,
1965,2007-05-19,8.1835552,,,,,
1966,2007-05-20,9.486128,,,,,
1967,2007-05-21,11.0152352,,,,,
1968,2007-05-22,8.353456,,,,,
1969,2007-05-23,5.2669248,,,,,
1970,2007-05-24,4.3041536,,,,,
1971,2007-05-25,3.681184,,,,,
1972,2007-05-26,3.1714816,,,,,
1973,2007-05-27,2.54001696,,,,,
1974,2007-05-28,2.62779904,,,,,
1975,2007-05-29,2.37011616,,,,,
1976,2007-05-30,2.16906688,,,,,
1977,2007-05-31,1.97084928,,,,,
1978,2007-06-01,1.94819584,,,,,
1979,2007-06-02,1.982176,,,,,
1980,2007-06-03,1.84342368,,,,,
1981,2007-06-04,3.8794016,,,,,
1982,2007-06-05,15.8290912,,,,,
1983,2007-06-06,16.706912,,,,,
1984,2007-06-07,8.7215744,,,,,
1985,2007-06-08,5.380192,,,,,
1986,2007-06-09,4.0776192,,,,,
1987,2007-06-10,3.7661344,,,,,
1988,2007-06-11,3.2847488,,,,,
1989,2007-06-12,2.63629408,,,,,
1990,2007-06-13,2.33047264,,,,,
1991,2007-06-14,2.3644528,,,,,
1992,2007-06-15,2.22003712,,,,,
1993,2007-06-16,1.95669088,,,,,
1994,2007-06-17,1.76413664,,,,,
1995,2007-06-18,1.56591904,,,,,
1996,2007-06-19,1.36203808,,,,,
1997,2007-06-20,1.25443424,,,,,
1998,2007-06-21,1.18081056,,,,,
1999,2007-06-22,1.08736512,,,,,
2000,2007-06-23,1.01374144,,,,,
2001,2007-06-24,0.95993952,,,,,
2002,2007-06-25,0.88631584,,,,,
2003,2007-06-26,0.84384064,,,,,
2004,2007-06-27,0.79853376,,,,,
2005,2007-06-28,0.79003872,,,,,
2006,2007-06-29,0.71075168,,,,,
2007,2007-06-30,0.63995968,,,,,
2008,2007-07-01,0.60031616,,,,,
2009,2007-07-02,0.57199936,,,,,
2010,2007-07-03,0.53235584,,,,,
2011,2007-07-04,0.48988064,,,,,
2012,2007-07-05,0.53518752,,,,,
2013,2007-07-06,0.59748448,,,,,
2014,2007-07-07,0.5804944,,,,,
2015,2007-07-08,0.55784096,,,,,
2016,2007-07-09,0.58332608,,,,,
2017,2007-07-10,0.91180096,,,,,
2018,2007-07-11,1.03922656,,,,,
2019,2007-07-12,0.95710784,,,,,
2020,2007-07-13,0.9061376,,,,,
2021,2007-07-14,0.80986048,,,,,
2022,2007-07-15,1.7698,,,,,
2023,2007-07-16,2.61080896,,,,,
2024,2007-07-17,1.557424,,,,,
2025,2007-07-18,1.22045408,,,,,
2026,2007-07-19,1.39601824,,,,,
2027,2007-07-20,2.51170016,,,,,
2028,2007-07-21,3.2847488,,,,,
2029,2007-07-22,2.05863136,,,,,
2030,2007-07-23,1.7273248,,,,,
2031,2007-07-24,1.55459232,,,,,
2032,2007-07-25,1.36203808,,,,,
2033,2007-07-26,1.1751472,,,,,
2034,2007-07-27,1.03639488,,,,,
2035,2007-07-28,0.93728608,,,,,
2036,2007-07-29,0.8778208,,,,,
2037,2007-07-30,0.81835552,,,,,
2038,2007-07-31,0.85233568,,,,,
2039,2007-08-01,0.8353456,,,,,
2040,2007-08-02,0.76172192,,,,,
2041,2007-08-03,0.68526656,,,,,
2042,2007-08-04,0.5946528,,,,,
2043,2007-08-05,0.50687072,,,,,
2044,2007-08-06,0.48704896,,,,,
2045,2007-08-07,0.61164288,,,,,
2046,2007-08-08,0.62863296,,,,,
2047,2007-08-09,0.75889024,,,,,
2048,2007-08-10,0.75889024,,,,,
2049,2007-08-11,0.69092992,,,,,
2050,2007-08-12,0.6088112,,,,,
2051,2007-08-13,0.51536576,,,,,
2052,2007-08-14,0.43607872,,,,,
2053,2007-08-15,0.37378176,,,,,
2054,2007-08-16,0.34263328,,,,,
2055,2007-08-17,0.69659328,,,,,
2056,2007-08-18,0.7645536,,,,,
2057,2007-08-19,0.62580128,,,,,
2058,2007-08-20,0.48421728,,,,,
2059,2007-08-21,0.36528672,,,,,
2060,2007-08-22,0.31431648,,,,,
2061,2007-08-23,0.29166304,,,,,
